USO2013,TU,DC,M,UL,Month,Year,Consumption
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,3,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,4,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,5,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,6,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,7,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,8,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,9,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,10,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,11,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,12,9,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,1,10,11
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,2,10,11
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,3,10,11
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,4,10,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,5,10,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,6,10,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,7,10,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,8,10,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,9,10,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,10,10,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,11,10,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,12,10,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,1,11,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,2,11,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,3,11,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,4,11,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,5,11,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,6,11,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,7,11,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,8,11,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,9,11,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,10,11,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,11,11,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,12,11,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,1,12,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,2,12,12
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,3,12,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,4,12,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,5,12,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,6,12,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,7,12,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,8,12,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,9,12,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,10,12,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,11,12,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,12,12,1
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,1,13,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,2,13,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,3,13,1
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,4,13,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,5,13,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,6,13,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,7,13,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,8,13,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,9,13,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,10,13,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,11,13,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,12,13,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,1,14,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,2,14,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,3,14,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,4,14,2
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,5,14,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,6,14,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,7,14,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,8,14,12
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,9,14,1
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,10,14,12
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,11,14,12
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,12,14,1
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,1,15,10
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,2,15,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,3,15,7
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,4,15,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,5,15,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,6,15,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,7,15,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,8,15,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,9,15,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,10,15,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,11,15,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,199,12,15,5
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,1,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,2,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,3,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,4,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,5,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,6,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,7,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,8,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,9,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,10,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,11,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,12,9,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,1,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,2,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,3,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,4,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,5,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,6,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,7,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,8,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,9,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,10,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,11,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,12,10,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,1,11,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,2,11,20
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,3,11,19
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,4,11,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,5,11,85
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,6,11,16
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,7,11,26
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,8,11,27
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,9,11,29
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,10,11,29
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,11,11,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,12,11,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,1,12,17
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,2,12,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,3,12,12
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,4,12,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,5,12,6
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,6,12,5
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,7,12,6
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,8,12,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,9,12,5
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,10,12,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,11,12,5
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,12,12,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,1,13,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,2,13,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,3,13,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,4,13,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,5,13,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,6,13,4
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,7,13,3
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,8,13,3
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,9,13,3
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,10,13,3
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,11,13,3
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,12,13,3
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,1,14,2
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,2,14,2
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,3,14,2
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,4,14,2
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,5,14,2
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,6,14,2
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,7,14,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,8,14,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,9,14,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,10,14,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,11,14,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,12,14,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,1,15,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,2,15,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,3,15,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,4,15,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,5,15,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,6,15,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,7,15,0
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,8,15,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,9,15,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,10,15,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,11,15,1
H3,DOMESTICO RESIDENCIAL,0.5,CICASA MMD-15 S,0,12,15,1
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,1,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,2,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,3,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,4,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,5,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,6,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,7,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,8,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,9,9,7
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,10,9,3
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,11,9,15
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,12,9,0
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,1,10,10
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,2,10,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,3,10,17
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,4,10,15
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,5,10,9
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,6,10,11
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,7,10,11
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,8,10,12
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,9,10,0
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,10,10,6
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,11,10,7
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,12,10,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,1,11,12
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,2,11,10
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,3,11,7
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,4,11,11
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,5,11,9
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,6,11,12
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,7,11,12
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,8,11,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,9,11,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,10,11,11
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,11,11,10
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,12,11,7
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,1,12,9
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,2,12,12
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,3,12,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,4,12,9
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,5,12,14
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,6,12,14
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,7,12,10
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,8,12,12
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,9,12,11
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,10,12,17
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,11,12,14
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,12,12,9
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,1,13,21
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,2,13,13
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,3,13,13
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,4,13,22
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,5,13,15
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,6,13,15
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,7,13,15
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,8,13,23
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,9,13,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,10,13,13
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,11,13,13
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,12,13,15
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,1,14,16
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,2,14,16
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,3,14,0
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,4,14,13
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,5,14,11
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,6,14,11
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,7,14,9
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,8,14,7
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,9,14,6
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,10,14,9
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,11,14,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,12,14,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,1,15,16
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,2,15,7
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,3,15,5
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,4,15,9
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,5,15,6
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,6,15,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,7,15,15
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,8,15,14
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,9,15,6
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,10,15,6
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,11,15,8
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,791,12,15,9
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,1,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,2,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,3,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,4,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,5,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,6,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,7,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,8,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,9,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,10,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,11,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,12,9,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,1,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,2,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,3,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,4,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,5,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,6,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,7,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,8,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,9,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,10,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,11,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,12,10,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,1,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,2,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,3,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,4,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,5,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,6,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,7,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,8,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,9,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,10,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,11,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,12,11,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,1,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,2,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,3,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,4,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,5,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,6,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,7,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,8,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,9,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,10,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,11,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,12,12,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,1,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,2,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,3,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,4,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,5,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,6,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,7,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,8,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,9,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,10,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,11,13,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,12,13,24
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,1,14,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,2,14,10
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,3,14,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,4,14,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,5,14,21
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,6,14,34
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,7,14,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,8,14,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,9,14,13
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,10,14,9
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,11,14,16
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,12,14,8
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,1,15,10
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,2,15,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,3,15,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,4,15,14
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,5,15,14
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,6,15,18
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,7,15,13
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,8,15,14
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,9,15,13
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,10,15,6
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,11,15,3
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,333,12,15,5
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,849,1,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,849,2,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,849,3,9,20
H3,DOMESTICO RESIDENCIAL,0.5,Cicasa NG 1/2,849,4,9,6
